score,label
0.8299406170845032,1
0.8962341547012329,1
0.9326571822166443,1
0.8811318874359131,1
0.8013246655464172,1
0.7682217359542847,1
0.9344732761383057,1
0.925482988357544,1
0.7769445180892944,1
0.8700738549232483,1
0.918599545955658,1
0.6834970712661743,1
0.6339173316955566,1
0.5922930240631104,1
0.6743012070655823,1
0.4405937194824219,1
0.7798157930374146,1
0.791783332824707,1
0.8246102929115295,1
0.5696959495544434,1
0.6304888725280762,1
0.8888000845909119,1
0.6078153848648071,1
0.8313499689102173,1
0.8614176511764526,1
0.7780807018280029,1
0.816462516784668,1
0.7609779834747314,1
0.8689696788787842,1
0.8693413138389587,1
0.9063999652862549,1
0.8672065734863281,1
0.7190320491790771,1
0.7939544320106506,1
0.673584520816803,1
0.6628639698028564,1
0.7971957921981812,1
0.7217549085617065,1
0.9132307171821594,1
0.8764321208000183,1
0.7464152574539185,1
0.7864516377449036,1
0.8527781963348389,1
0.7191581726074219,1
0.6206768155097961,1
0.8234302997589111,1
0.5873243808746338,1
0.7766355276107788,1
0.7886977791786194,1
0.8341580629348755,1
0.7880419492721558,1
0.7867039442062378,1
0.8990088701248169,1
0.8855792284011841,1
0.7509665489196777,1
0.8302107453346252,1
0.6914504766464233,1
0.9025871753692627,1
0.8683500289916992,1
0.815822958946228,1
0.8494932055473328,1
0.5912016034126282,1
0.7097346186637878,1
0.7766697406768799,1
0.8972406983375549,1
0.7683189511299133,1
0.8310047388076782,1
0.6937427520751953,1
0.8261932730674744,1
0.7942553758621216,1
0.7293864488601685,1
0.7971124649047852,1
0.7803381085395813,1
0.783983588218689,1
0.7043501734733582,1
0.7532539963722229,1
0.8937627673149109,1
0.8069918751716614,1
0.7001020908355713,1
0.9277851581573486,1
0.6853277683258057,1
0.7701892852783203,1
0.7591489553451538,1
0.6697922945022583,1
0.8482128381729126,1
0.7925280928611755,1
0.6149075031280518,1
0.6495962738990784,1
0.7275919914245605,1
0.877151370048523,1
0.7850500345230103,1
0.5665411949157715,1
0.8287926912307739,1
0.8476608395576477,1
0.7120391130447388,1
0.6196086406707764,1
0.6623983383178711,1
0.8577686548233032,1
0.8244141936302185,1
0.8268986940383911,1
0.8517801761627197,1
0.5364561080932617,1
0.8905246257781982,1
0.6759340167045593,1
0.7540667653083801,1
0.6884773969650269,1
0.736639142036438,1
0.7611762881278992,1
0.9051160216331482,1
0.8747279047966003,1
0.7956855893135071,1
0.630104660987854,1
0.8725666999816895,1
0.9629753828048706,1
0.7884442210197449,1
0.8831193447113037,1
0.8104215264320374,1
0.6830092072486877,1
0.791051983833313,1
0.8249146342277527,1
0.7707065343856812,1
0.8317652344703674,1
0.61014324426651,1
0.7879821062088013,1
0.7489150762557983,1
0.7858861088752747,1
0.8064056634902954,1
0.6254059076309204,1
0.8214821815490723,1
0.8132753372192383,1
0.6157721877098083,1
0.7426292896270752,1
0.7022393345832825,1
0.902446985244751,1
0.5948111414909363,1
0.6156067848205566,1
0.8668951988220215,1
0.7229119539260864,1
0.8816081285476685,1
0.846133291721344,1
0.6583423018455505,1
0.6414796113967896,1
0.6409502029418945,1
0.8084685802459717,1
0.8274185657501221,1
0.6807665824890137,1
0.8074992895126343,1
0.8471119403839111,1
0.8434221744537354,1
0.7431343793869019,1
0.7364917993545532,1
0.7015997767448425,1
0.5817024111747742,1
0.6132340431213379,1
0.8556873202323914,1
0.7346960306167603,1
0.7394635081291199,1
0.8803615570068359,1
0.548838198184967,1
0.6361671090126038,1
0.8461668491363525,1
0.7896072268486023,1
0.7428799271583557,1
0.863804817199707,1
0.6961293816566467,1
0.7018592357635498,1
0.7900499105453491,1
0.8080617189407349,1
0.6657189726829529,1
0.8311052322387695,1
0.9307590126991272,1
0.8623552322387695,1
0.7646476030349731,1
0.8495596051216125,1
0.8061169385910034,1
0.826570451259613,1
0.47372978925704956,1
0.7410300970077515,1
0.8263529539108276,1
0.7405526638031006,1
0.8697150349617004,1
0.7583162784576416,1
0.945863664150238,1
0.8308151960372925,1
0.8888556957244873,1
0.7236983180046082,1
0.6730415225028992,1
0.7092491984367371,1
0.8487293720245361,1
0.6701451539993286,1
0.8260198831558228,1
0.9013336896896362,1
0.8181803226470947,1
0.7499496936798096,1
0.7974314093589783,1
0.6373026967048645,1
0.6467129588127136,1
0.71952223777771,1
0.8666696548461914,1
0.794252336025238,1
0.46717363595962524,1
0.8698806762695312,1
0.7404919862747192,1
0.8034820556640625,1
0.5809330940246582,1
0.7875790596008301,1
0.8864299058914185,1
0.9286249876022339,1
0.790709376335144,1
0.8755901455879211,1
0.7915360927581787,1
0.8998581767082214,1
0.8887996673583984,1
0.8528029322624207,1
0.688941240310669,1
0.7593820691108704,1
0.10485127568244934,1
0.8213203549385071,1
0.8374687433242798,1
0.7746027708053589,1
0.5745847225189209,1
0.8824899792671204,1
0.6842922568321228,1
0.8785364031791687,1
0.7881127595901489,1
0.5436686277389526,1
0.7257639169692993,1
0.6718456149101257,1
0.8365644812583923,1
0.7056212425231934,1
0.5709162354469299,1
0.6987216472625732,1
0.764606237411499,1
0.8579303026199341,1
0.858039915561676,1
0.8437503576278687,1
0.7595730423927307,1
0.596858561038971,1
0.7060683369636536,1
0.7858004570007324,1
0.7343963980674744,1
0.6993265151977539,1
0.9060375690460205,1
0.8948659896850586,1
0.7994434237480164,1
0.873656153678894,1
0.7827784419059753,1
0.666448712348938,1
0.7829766869544983,1
0.8393028974533081,1
0.7399981617927551,1
0.6568517684936523,1
0.8002575635910034,1
0.6688735485076904,1
